article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
317055012,317055,Racer Tank Fancy License,253,Vest top,Garment Upper body,-1,Unknown,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Vest top in cotton jersey with worn details, a racer back, and raw edges around the neckline and armholes."
317348002,317348,Elvis jumper,252,Sweater,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5963,Tops Knitwear DS,D,Divided,2,Divided,58,Divided Selected,1003,Knitwear,"Long-sleeved jumper in a rib knit with a slightly wider neckline, worn details and ribbing around the neckline, cuffs and hem."
317812001,317812,LOLLY SKIRT (1),275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Skater skirt in cotton jersey with an elasticated waist.
317812011,317812,LOLLY SKIRT (1),275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Skater skirt in cotton jersey with an elasticated waist.
317812012,317812,LOLLY SKIRT (1),275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Skater skirt in cotton jersey with an elasticated waist.
318035003,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010019,Transparent,2,Transparent,3,Light,9,White,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035009,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035015,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010019,Transparent,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035017,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010019,Transparent,9,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035018,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010006,Dot,10,White,3,Light,9,White,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035022,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,2,Transparent,3,Light,9,White,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035023,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035025,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,2,Transparent,3,Light,9,White,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318035026,318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,93,Dark Green,2,Medium Dusty,19,Green,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm."
318066004,318066,KIMBERLY Braided Headband,75,Hat/beanie,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Braided headband in a soft knit.
318066006,318066,KIMBERLY Braided Headband,75,Hat/beanie,Accessories,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Braided headband in a soft knit.
318066013,318066,KIMBERLY Braided Headband,75,Hat/beanie,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Braided headband in a soft knit.
318066014,318066,KIMBERLY Braided Headband,75,Hat/beanie,Accessories,1010010,Melange,11,Off White,1,Dusty Light,9,White,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Braided headband in a soft knit.
318066016,318066,KIMBERLY Braided Headband,75,Hat/beanie,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Braided headband in a soft knit.
318238001,318238,Braces Frank 3-Clip,78,Other accessories,Accessories,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Adjustable elastic braces with metal fasteners and leather details.
318914001,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914007,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914012,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914016,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914017,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914019,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914025,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914026,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318914029,318914,Basic cotton fleece leggings,272,Trousers,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft sweatshirt fabric made from an organic cotton blend with an elasticated waist. Soft brushed inside.
318951002,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951018,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951019,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,8,Dark Grey,4,Dark,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951020,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,6,Light Grey,2,Medium Dusty,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951021,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,82,Turquoise,1,Dusty Light,7,Turquoise,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951022,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951023,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951024,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,81,Light Turquoise,1,Dusty Light,7,Turquoise,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951025,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,8,Dark Grey,4,Dark,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951026,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
318951032,318951,Basic LS t-shirt,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved top in soft, organic cotton jersey with a chest pocket and a press-stud on one shoulder (sizes 1-4Y without a press-stud)."
319811019,319811,Basic tanktop romper,267,Jumpsuit/Playsuit,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Sleeveless romper suit in soft, ribbed organic cotton jersey with press-studs at the top, short legs and press-studs at the crotch."
319811024,319811,Basic tanktop romper,267,Jumpsuit/Playsuit,Garment Full body,1010017,Stripe,22,Yellow,7,Medium,8,Yellow,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Sleeveless romper suit in soft, ribbed organic cotton jersey with press-studs at the top, short legs and press-studs at the crotch."
319811026,319811,Basic tanktop romper,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Sleeveless romper suit in soft, ribbed organic cotton jersey with press-studs at the top, short legs and press-studs at the crotch."
319811027,319811,Basic tanktop romper,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Sleeveless romper suit in soft, ribbed organic cotton jersey with press-studs at the top, short legs and press-studs at the crotch."
319906001,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906002,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906005,319906,Steve Slipper,93,Slippers,Shoes,1010004,Check,17,Yellowish Brown,4,Dark,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906006,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906007,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906008,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
319906009,319906,Steve Slipper,93,Slippers,Shoes,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Imitation suede slippers with soft pile linings and fluted soles.
320524003,320524,Sergio Knitted Scarf,80,Scarf,Accessories,1010013,Other pattern,8,Dark Grey,2,Medium Dusty,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Fine-knit scarf with fringes on the short sides. Size 30x180 cm.
320880001,320880,JOAN SUEDE BOOT,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in suede with a loop at the top of each side, warm pile lining and insoles and rubber soles."
321249006,321249,Xmas Bauble 1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a jacquard-knit cotton blend supplied in a transparent plastic Christmas tree bauble.
321249007,321249,Xmas Bauble 1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a jacquard-knit cotton blend supplied in a transparent plastic Christmas tree bauble.
321249009,321249,Xmas Bauble 1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,42,Red,7,Medium,18,Red,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a jacquard-knit cotton blend supplied in a transparent plastic Christmas tree bauble.
321249010,321249,Xmas Bauble 1p Socks,302,Socks,Socks & Tights,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Socks in a jacquard-knit cotton blend supplied in a transparent plastic Christmas tree bauble.
321591012,321591,Stefan Scarf,80,Scarf,Accessories,1010010,Melange,9,Black,4,Dark,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Scarf in a soft rib knit. Size 25x170 cm.
321591013,321591,Stefan Scarf,80,Scarf,Accessories,1010010,Melange,8,Dark Grey,2,Medium Dusty,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Scarf in a soft rib knit. Size 25x170 cm.
322017003,322017,Mini Umbrella,532,Umbrella,Items,1010016,Solid,9,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Small umbrella with a telescopic handle and a fabric wrist strap. Size 7x15.5 cm folded.
